"ImageNumber","ObjectNumber","Metadata_FileLocation","Metadata_Frame","Metadata_ImageNumber","Metadata_Label","Metadata_Series","Metadata_subject","AreaShape_Area","AreaShape_Center_X","AreaShape_Center_Y","AreaShape_Compactness","AreaShape_Eccentricity","AreaShape_EulerNumber","AreaShape_Extent","AreaShape_FormFactor","AreaShape_MajorAxisLength","AreaShape_MaxFeretDiameter","AreaShape_MaximumRadius","AreaShape_MeanRadius","AreaShape_MedianRadius","AreaShape_MinFeretDiameter","AreaShape_MinorAxisLength","AreaShape_Orientation","AreaShape_Perimeter","AreaShape_Solidity","Children_NucleiPositiveTMEM_Count","Children_Nuclei_Count","Children_VASPr_Count","Children_VaspPositiveTMEM_Count","Intensity_IntegratedIntensityEdge_TMEM119","Intensity_IntegratedIntensityEdge_VASP","Intensity_IntegratedIntensity_TMEM119","Intensity_IntegratedIntensity_VASP","Intensity_LowerQuartileIntensity_TMEM119","Intensity_LowerQuartileIntensity_VASP","Intensity_MADIntensity_TMEM119","Intensity_MADIntensity_VASP","Intensity_MassDisplacement_TMEM119","Intensity_MassDisplacement_VASP","Intensity_MaxIntensityEdge_TMEM119","Intensity_MaxIntensityEdge_VASP","Intensity_MaxIntensity_TMEM119","Intensity_MaxIntensity_VASP","Intensity_MeanIntensityEdge_TMEM119","Intensity_MeanIntensityEdge_VASP","Intensity_MeanIntensity_TMEM119","Intensity_MeanIntensity_VASP","Intensity_MedianIntensity_TMEM119","Intensity_MedianIntensity_VASP","Intensity_MinIntensityEdge_TMEM119","Intensity_MinIntensityEdge_VASP","Intensity_MinIntensity_TMEM119","Intensity_MinIntensity_VASP","Intensity_StdIntensityEdge_TMEM119","Intensity_StdIntensityEdge_VASP","Intensity_StdIntensity_TMEM119","Intensity_StdIntensity_VASP","Intensity_UpperQuartileIntensity_TMEM119","Intensity_UpperQuartileIntensity_VASP","Location_CenterMassIntensity_X_TMEM119","Location_CenterMassIntensity_X_VASP","Location_CenterMassIntensity_Y_TMEM119","Location_CenterMassIntensity_Y_VASP","Location_Center_X","Location_Center_Y","Location_MaxIntensity_X_TMEM119","Location_MaxIntensity_X_VASP","Location_MaxIntensity_Y_TMEM119","Location_MaxIntensity_Y_VASP","Number_Object_Number"
8,19,NA,0,7,NA,0,16127615,1299,3211,2405,3.65557718998756,0.964205208959752,1,0.350323624595469,0.0672757290712227,106.137954672181,103.247275993122,5.8309518948453,2.12093421451063,2,32.5773001920797,28.1432377315724,-89.9901958821805,492.583999999999,0.495801526717557,1,0,1,1,23.0745105911046,31.917648030445,68.8601330081001,76.4000023538247,0.0388888902962208,0.0431372560560703,0.00784313678741455,0.0143790878355503,2.08272603942714,0.154182355962964,0.0980392172932625,0.167320266366005,0.21699346601963,0.167320266366005,0.0417260589350897,0.057717265877839,0.0530101100909162,0.0588144744833138,0.0444444455206394,0.0601307190954685,0.0169934649020433,0.0117647061124444,0.0130718955770135,0.0117647061124444,0.00976226954228115,0.0255187701855837,0.0254594314121666,0.0231824450832443,0.0588235296308994,0.0722222253680229,3210.04257944678,3210.47105020133,2406.91968184483,2404.96841528526,3210.61662817552,2404.91762894534,3202,3213,2419,2435,19
8,21,NA,0,7,NA,0,16127615,1401,761,2423,1.21406492400281,0.696146611992919,1,0.592389006342495,0.341511228086352,53.4365438949707,55.7853027239254,15.556349186104,5.30894864348405,4.47213595499958,40.3298744742683,38.3620756808194,85.7196568926153,227.05,0.77020340846619,1,1,0,0,11.7098042611033,18.8849679622799,82.1503294222057,148.013077119365,0.0444444455206394,0.0705882385373116,0.010457519441843,0.0313725471496582,0.379603979878661,0.869065463147092,0.0718954280018806,0.167320266366005,0.149019613862038,0.220915049314499,0.0446939093935239,0.0720800303903814,0.0586369232135658,0.105648163539875,0.0535947717726231,0.103267975151539,0.0274509806185961,0.0248366016894579,0.0183006543666124,0.0248366016894579,0.00684327526038512,0.0288018821305182,0.0191010751203536,0.0411945630935966,0.0679738596081734,0.133333340287209,765.938722256143,765.647187139651,2425.17062613507,2426.30634108767,765.66880799429,2425.43754461099,777,755,2446,2422,21
8,24,NA,0,7,NA,0,16127615,1378,1236,2853,1.10490185713018,0.591490239471122,1,0.562448979591837,0.485067374707971,48.4553969872498,51.0783711564885,15.6204993518133,5.71195972952589,5,40.0347002951536,39.0701757257118,-31.5017652750733,188.942,0.858032378580324,1,0,0,0,9.32418329454958,9.25882382877171,94.1568658836186,70.3228779993951,0.0509803928434849,0.0392156876623631,0.0156862773001194,0.0104575157165527,0.501937703396588,1.23675537674873,0.0718954280018806,0.0875817015767097,0.152941182255745,0.100653596222401,0.0441904421542634,0.0438806816529465,0.0683286399735984,0.0510325674886757,0.0653594806790352,0.0483660139143467,0.0222222227603197,0.0274509806185961,0.0222222227603197,0.0248366016894579,0.00739733663419031,0.0114241173583873,0.0219119386554387,0.0135626416955382,0.0823529437184334,0.0614379085600376,1231.72435095463,1231.89289366109,2854.55522701563,2855.65382826626,1231.22568940493,2854.61248185777,1212,1237,2857,2846,24
8,25,NA,0,7,NA,0,16127615,2890,1287,3017,2.11014714458011,0.896756344414044,1,0.419265921949804,0.136362151818527,113.78668968848,113.600176056202,17.1172427686237,5.1595441173436,4.12310562561766,58.5548717093014,50.3534141156655,17.0745032226553,516.067999999999,0.631073261273065,1,1,1,1,25.0169942416251,36.3529424313456,151.572554467246,252.470597142354,0.0431372560560703,0.052287582308054,0.00784314051270485,0.0313725546002388,0.773459987887741,5.83540187988454,0.0797385647892952,0.167320266366005,0.108496733009815,0.211764723062515,0.0430585098823151,0.062569608315569,0.0524472506807079,0.0873600682153473,0.0509803928434849,0.0797385647892952,0.0248366016894579,0.0209150332957506,0.0209150332957506,0.0209150332957506,0.00691165705411498,0.0310175674617466,0.0122063660949479,0.0408140336537586,0.0601307228207588,0.121568635106087,1268.81947860322,1273.34414416814,3006.64083723797,3009.02719270456,1268.04878892734,3006.57543252595,1252,1287,3000,3017,25
9,1,NA,0,8,NA,0,16127615,2318,1625,69,2.32585289300583,0.712956322234418,1,0.267914932963477,0.096912959923677,95.803734592015,107.935165724615,12.0830459735946,3.63592635891608,3.16227766016838,68.08450447942,67.178387706996,-29.3956081384445,548.239999999999,0.497905702932016,1,1,0,0,25.9176479335874,20.2026150673628,112.226147536188,78.9019633438438,0.0418300665915012,0.0287581700831652,0.00522875785827637,0.00522875785827637,0.162841334702869,2.04374585912526,0.0888888910412788,0.0614379085600376,0.0993464067578316,0.0653594806790352,0.0433405483839255,0.0337836372363926,0.0484150765902452,0.0340388107609335,0.0470588244497776,0.0339869298040867,0.0235294122248888,0.0143790859729052,0.0169934649020433,0.0143790850415826,0.00723807310412502,0.00737340109345556,0.00934497735711304,0.0076400473703238,0.0522875860333443,0.0392156876623631,1620.09320583549,1618.10987407559,68.2707767939376,69.1748509390786,1619.9318377912,68.248921484038,1639,1645,67,42,1
9,2,NA,0,8,NA,0,16127615,2394,1524,304,1.14851124947548,0.721075216969885,1,0.560655737704918,0.299919685831413,68.7165981578399,79.6115569499806,20.8086520466848,7.03959659504042,6,51.3468952287773,47.610761620488,39.4623282281568,316.711999999999,0.809193848233902,1,1,1,1,15.6692815367132,17.7751638647169,141.453599207103,208.752948109061,0.0457516349852085,0.0549019612371922,0.010457519441843,0.0261437892913818,1.20454726971165,1.33231750181598,0.0888888910412788,0.0758169963955879,0.118954256176949,0.213071912527084,0.0441388212301781,0.0500708841259631,0.0590867164607783,0.0871983910229994,0.0549019612371922,0.0745098069310188,0.0300653595477343,0.0300653595477343,0.0274509806185961,0.0274509806185961,0.0063713397350864,0.0101261942083434,0.0161575819783734,0.0417082634946227,0.0718954280018806,0.112418305128813,1522.74670091621,1523.96361212144,301.017973980732,302.584560692982,1523.92815371763,301.252715121136,1516,1522,306,298,2
9,4,NA,0,8,NA,0,16127615,3470,1770,403,2.93211493342695,0.889810872523988,1,0.328598484848485,0.115872665435656,146.184893692277,131.86735759846,14.8660687473185,4.46475958891545,4,73.0697912608518,66.7084792167555,-8.49535377770234,613.449999999998,0.455052127729329,1,1,1,1,31.6130729131401,37.9882364608347,221.551640911028,264.598702084273,0.0470588244497776,0.0483660139143467,0.0117647089064121,0.0183006562292576,4.16705739756345,7.65751775590154,0.0862745121121407,0.133333340287209,0.141176477074623,0.279738575220108,0.0453559152268867,0.0545024913354874,0.063847735132861,0.0762532282663611,0.0575163438916206,0.0653594806790352,0.0274509806185961,0.0235294122248888,0.0248366016894579,0.0209150332957506,0.00662316087496879,0.0182676640363854,0.0215699126996516,0.0413269665680072,0.0745098069310188,0.0875817015767097,1743.72081628741,1746.60630488364,394.824611906574,397.250417486712,1739.61123919308,394.134870317003,1772,1767,408,410,4
9,5,NA,0,8,NA,0,16127615,3535,2283,461,1.60331145946117,0.874709640660488,1,0.450662927078021,0.275600565979206,107.952674083728,107.079409785448,16.7630546142402,6.34712816778887,5.8309518948453,57.3901927535376,52.3189763813864,-58.606555793915,401.475999999999,0.721207793532592,1,0,0,0,20.1424843240529,19.487582270056,199.236607564613,183.30065885745,0.0444444455206394,0.0405228771269321,0.0104575157165527,0.00915032625198364,1.59931836821759,2.84238107170958,0.0679738596081734,0.0784313753247261,0.115032680332661,0.139869287610054,0.0433171705893611,0.0419087790753893,0.0563611336816445,0.0518530859568458,0.0535947717726231,0.0483660139143467,0.0209150332957506,0.0222222227603197,0.0209150332957506,0.0222222227603197,0.00650444094405975,0.0106155594408558,0.0145155977568127,0.0165203734867102,0.0666666701436043,0.0601307190954685,2299.0469373147,2298.46800497666,449.849025042984,450.971652691722,2300.09504950495,448.641018387553,2298,2281,480,460,5
9,6,NA,0,8,NA,0,16127615,2251,1838,442,1.49808128183886,0.904872584582818,1,0.503241672255757,0.317461357067778,85.1649103340452,88.4590300647707,16.5529453572468,5.88744769747829,5.09901951359278,43.6615347257109,36.2532134301843,48.0393387778802,298.501999999999,0.818247909850963,1,1,0,0,15.3058828208596,15.9006539750844,152.593468798324,136.611768556759,0.0496732033789158,0.0483660139143467,0.0156862773001194,0.00915032625198364,1.12891152433235,0.236599391508885,0.0967320278286934,0.0692810490727425,0.154248371720314,0.143790856003761,0.0450173024142928,0.0467666293384836,0.0677891909366168,0.0606893685281025,0.0640522912144661,0.0562091507017612,0.0248366016894579,0.0274509806185961,0.0209150332957506,0.0274509806185961,0.00734469749000495,0.0082980380917818,0.0219746908052715,0.018195927337583,0.0823529437184334,0.0692810490727425,1830.35949251002,1829.42258005669,433.462984212535,432.510133181273,1829.64593513994,432.588183029765,1833,1835,441,439,6
9,8,NA,0,8,NA,0,16127615,1546,2453,484,1.25234238842359,0.769157294213631,1,0.498709677419355,0.259522173001879,59.128853277837,63.3245607959503,14.8660687473185,5.14579356115568,4.24264068711928,46.6756401628878,37.7868559765287,11.4687313311057,273.604,0.698283649503162,1,1,0,0,13.0248370245099,10.346405595541,71.9372573560104,51.5424855146557,0.0392156876623631,0.0300653595477343,0.00522875785827637,0.00392156839370728,0.0835202265413793,0.403756507309262,0.0679738596081734,0.0549019612371922,0.0993464067578316,0.0549019612371922,0.0424261792329313,0.033701646891013,0.0465312143311839,0.0333392532436324,0.0444444455206394,0.0339869298040867,0.0300653595477343,0.0222222227603197,0.00784313771873713,0.0117647061124444,0.00635860695942243,0.00491850533772098,0.0112775603948061,0.00604635173478912,0.052287582308054,0.0366013087332249,2458.14288050414,2458.05353794344,486.363479431636,485.928886617236,2458.06532988357,486.332470892626,2449,2458,501,466,8
9,9,NA,0,8,NA,0,16127615,1706,3573,539,1.05392124355326,0.607563204651623,1,0.669544740973312,0.484778541804361,52.9572304991903,58.2494635168428,20.2484567313166,6.98494944831851,6,45.4362636453973,42.062410124849,35.7820487295719,210.292,0.856210790464241,1,1,0,0,9.23137288726866,7.45490215811878,106.789545988664,97.9699377445504,0.0457516349852085,0.0313725508749485,0.0156862773001194,0.0222222227603197,0.474692161745154,1.83310913363642,0.062745101749897,0.0601307190954685,0.120261445641518,0.117647066712379,0.0378334954396257,0.0305528776972081,0.0625964513415381,0.0574266926990331,0.062745101749897,0.0509803928434849,0.0183006543666124,0.0130718955770135,0.0183006543666124,0.0130718955770135,0.00590030042284547,0.00804024880352081,0.0193645099043483,0.0277218571079859,0.077124185860157,0.0836601331830025,3573.61801355355,3572.9541676165,538.955786217743,541.156257100733,3573.5633059789,539.427315357561,3561,3577,536,538,9
9,10,NA,0,8,NA,0,16127615,2089,3525,583,1.27410619550567,0.838766573593239,1,0.561106634434596,0.317815282134943,72.2361445815178,78.390050389064,18.4390889145858,6.57240271127177,5.65685424949238,42.1716125663331,39.331942933521,71.6835048448271,287.399999999999,0.819537073362103,1,1,0,0,12.5228762831539,10.3294121082872,132.039219684899,77.3986950935796,0.0418300665915012,0.0287581700831652,0.0169934630393982,0.00653594918549061,0.651890568271533,2.82126233284983,0.0692810490727425,0.0549019612371922,0.139869287610054,0.077124185860157,0.038296257746648,0.0315884162332942,0.0632069026734796,0.0370505960237336,0.0562091507017612,0.0339869298040867,0.0248366016894579,0.0169934649020433,0.0209150332957506,0.0130718955770135,0.00582274389608714,0.00707943375810282,0.0247158067516358,0.0115185129498164,0.0823529437184334,0.0431372560560703,3522.95122264187,3523.26684678406,581.773151167163,584.311197415474,3522.30971756821,581.657252273815,3530,3531,576,608,10
9,12,NA,0,8,NA,0,16127615,1912,3056,626,1.87617027933277,0.884545183018078,1,0.438029782359679,0.103333166342835,86.5145211485352,96.8762096698668,13.8924439894498,4.13138117462388,3.16227766016838,43.455131499148,40.3550894326883,-3.01652644406537,482.201999999999,0.580273141122914,1,1,0,0,21.5137261897326,27.0457525048405,106.709807444364,99.55817293562,0.0418300665915012,0.0418300665915012,0.0117647051811218,0.00915032625198364,2.21557351992481,2.03233787293326,0.0732026174664497,0.0928104594349861,0.122875817120075,0.0967320278286934,0.0415322899415686,0.052211877422472,0.0558105687470522,0.0520701741295083,0.052287582308054,0.0483660139143467,0.0248366016894579,0.0274509806185961,0.0248366016894579,0.0248366016894579,0.00577985121764026,0.0147889683075677,0.0162652397848446,0.0138196166779047,0.0666666701436043,0.062745101749897,3045.67903911503,3041.46233023015,626.641762524967,626.162167492826,3043.46914225941,626.483263598326,3051,3021,611,618,12
9,14,NA,0,8,NA,0,16127615,3309,1486,849,2.02861629508277,0.842313086197621,1,0.348169191919192,0.12866606753167,114.915652367627,123.328828746567,17,5.15085583576469,4.12310562561766,72.708665166622,61.9382216722771,36.2815007928963,568.487999999998,0.515340289674506,1,0,1,1,30.2823539096862,35.1281054317951,222.299353798851,261.695433467627,0.0496732043102384,0.0535947717726231,0.0130718946456909,0.0183006525039673,2.45060630156373,4.28450286245122,0.0836601331830025,0.126797392964363,0.180392161011696,0.249673217535019,0.0471687755602589,0.0547166751274067,0.0671802217584924,0.0790859575302589,0.0614379085600376,0.0692810490727425,0.0287581700831652,0.0313725508749485,0.0287581700831652,0.0313725508749485,0.00662442120615854,0.0151523880992831,0.0227836898658703,0.0365730899203749,0.0797385647892952,0.0901960805058479,1506.71285259779,1504.86309976913,858.102170422055,858.560487921458,1509.14475672409,858.404351767906,1480,1519,864,861,14
9,15,NA,0,8,NA,0,16127615,3152,2894,923,1.03699217670058,0.506043665825487,1,0.631410256410256,0.561901872023784,69.0143635259904,77.5241897732572,27.8926513619627,9.59692411791772,8.48528137423857,60.1960033850206,59.5254309827067,0.342802592502486,265.501999999999,0.90901225666907,1,1,1,1,13.2627455126494,17.4588241055608,186.307195764966,333.766025206074,0.0444444455206394,0.0692810490727425,0.0117647089064121,0.0326797366142273,0.701775205475245,2.68167048438694,0.0758169963955879,0.14509804546833,0.154248371720314,0.209150344133377,0.0433423055968935,0.0570549807371267,0.0591076128695959,0.105890236423247,0.0562091507017612,0.112418301403522,0.0300653595477343,0.0248366016894579,0.0104575166478753,0.0248366016894579,0.00622905951457164,0.0267835653723348,0.0184890642394638,0.0421367082467571,0.0705882385373116,0.139869287610054,2892.70975619128,2893.34044436644,922.990380637945,925.275403318806,2893.28902284264,922.594225888325,2903,2893,903,917,15
9,18,NA,0,8,NA,0,16127615,2242,261,1100,1.87666525830255,0.879269550979776,1,0.33382966051221,0.147743007244422,93.3306859480994,92.9623579735368,13.4164078649987,4.1206110536772,3.16227766016838,55.8780122479263,44.4556950051712,-29.3946786813204,436.685999999999,0.587757242102504,1,0,0,0,22.9908504057676,25.288889663294,156.644449168816,148.267978640273,0.0483660139143467,0.0431372560560703,0.0156862735748291,0.0143790878355503,2.90716058549276,3.45894950155465,0.0836601331830025,0.163398697972298,0.219607844948769,0.21699346601963,0.0460738485085522,0.0506791376017915,0.0698681753652169,0.0661320154506125,0.0601307190954685,0.0549019612371922,0.0248366016894579,0.0235294122248888,0.0169934649020433,0.0235294122248888,0.00835652051043272,0.018932353353452,0.0292669459839524,0.0332035940182293,0.0862745121121407,0.077124185860157,277.144985071612,277.975243540509,1088.97536573307,1090.56705313481,279.684210526316,1087.55976806423,255,266,1096,1108,18
9,19,NA,0,8,NA,0,16127615,1480,2361,1228,1.34762001097856,0.566158400566792,1,0.483660130718954,0.161387085477729,54.9576724659043,62.393909959226,11.0453610171873,3.67226744497291,3,47.3135550419361,45.3014152468203,48.0639525206798,339.469999999999,0.650263620386643,1,0,0,0,17.52549075149,15.5764710716903,82.5189568828791,66.3267992995679,0.0444444455206394,0.0366013087332249,0.00784314051270485,0.00653594732284546,0.3266507199362,0.710575350003435,0.0849673226475716,0.0732026174664497,0.154248371720314,0.105882354080677,0.0454028257810622,0.0403535519991977,0.0557560519478913,0.0448154049321405,0.052287582308054,0.0418300665915012,0.026143791154027,0.0222222227603197,0.0183006543666124,0.0222222227603197,0.00824152103357568,0.00878995140754716,0.0158098529443525,0.0120239170593446,0.062745101749897,0.0509803928434849,2362.79683810684,2363.05281827757,1230.1673768712,1230.90857310042,2362.56216216216,1230.39459459459,2381,2379,1234,1235,19
9,20,NA,0,8,NA,0,16127615,5169,547,1283,2.11686203171191,0.704914375652616,1,0.368162393162393,0.0677206361665267,135.920356213108,144.100659262892,17.464249196573,4.96059213372336,4,97.599809981774,96.4072770374415,-5.58114480567263,979.371999999997,0.50564930300807,1,1,1,1,51.8705898765475,66.8248384539038,423.117660846561,395.248378528282,0.0496732071042061,0.0483660139143467,0.0235294103622437,0.0196078419685364,3.65075740171783,7.12623136527857,0.0901960805058479,0.149019613862038,0.343790858983994,0.335947722196579,0.0469417102955181,0.0604749669266098,0.0818567732340029,0.0764651535167889,0.0692810490727425,0.0614379085600376,0.0209150332957506,0.0196078438311815,0.0104575166478753,0.0169934649020433,0.00774853337295321,0.0231310698646244,0.0409748425642788,0.04049953633235,0.103267975151539,0.0980392172932625,535.598968094321,536.459987163678,1270.23630381989,1273.71387899053,533.57593344941,1267.19733023796,577,538,1253,1295,20
9,21,NA,0,8,NA,0,16127615,1671,1615,1401,3.20590657942709,0.933933216962139,1,0.25503663003663,0.117761070117554,109.821902814673,93.5360892917809,10.1980390271856,3.14806563082168,2.82842712474619,45.135337425447,39.2555693683255,-54.9706776856124,422.271999999999,0.458122001370802,1,0,0,0,23.8065367378294,26.9281054195017,109.049676531926,106.329415040091,0.0483660139143467,0.0470588244497776,0.0117647051811218,0.0130718983709812,1.30994435660988,3.61963003323232,0.0967320278286934,0.139869287610054,0.241830065846443,0.155555561184883,0.0486841242082402,0.0550677002443797,0.0652601295822416,0.0636322052902996,0.0588235333561897,0.0562091507017612,0.0222222227603197,0.0274509806185961,0.0209150332957506,0.0274509806185961,0.00950050541818261,0.0177876724688741,0.0245327491864996,0.0229458183342981,0.0732026174664497,0.077124185860157,1605.31564435112,1603.60804996726,1427.99652376436,1432.60727546905,1605.01077199282,1429.27049670856,1612,1600,1392,1456,21
9,22,NA,0,8,NA,0,16127615,2297,1448,1533,2.2487769474614,0.882338309261221,1,0.318629490914135,0.0936976187741413,103.627066155428,101.316336293808,11.4017542509914,3.21086855748859,2.82842712474619,56.3020699168608,48.7685210764444,38.6425302174109,555.035999999998,0.539708646616541,1,1,1,1,30.8496741596609,52.0666684769094,161.658828867599,228.907197335735,0.0483660139143467,0.0601307190954685,0.0156862773001194,0.0366013087332249,1.56622677374377,3.09325117286448,0.10196078568697,0.227450996637344,0.20392157137394,0.227450996637344,0.0484296297639889,0.0817373131505642,0.0703782450446667,0.0996548529977079,0.062745101749897,0.091503269970417,0.0169934649020433,0.0274509806185961,0.0169934649020433,0.0274509806185961,0.011114520151226,0.0450221231687003,0.0299281294486919,0.0448891222168266,0.0836601331830025,0.139869287610054,1459.59705338874,1458.29326609593,1529.77604732259,1528.93922816389,1461.07792773182,1530.28602525033,1441,1453,1528,1515,22
9,23,NA,0,8,NA,0,16127615,1556,3868,1592,1.7596365700839,0.854628823130196,1,0.412294647588765,0.156257651235378,74.0340436518374,75.690157880665,12,3.70357724441719,3,42.0626035785745,38.4413938427726,-68.6504560719125,353.743999999999,0.62327258161426,1,0,0,0,14.916340383701,12.1228761672974,113.445755651221,62.8235312132165,0.0405228771269321,0.0274509806185961,0.0196078456938267,0.00915032811462879,1.15632717287995,1.17209524666023,0.0705882385373116,0.0535947717726231,0.330718964338303,0.155555561184883,0.0376675262214672,0.0306133236547913,0.0729085833234066,0.0403750200599078,0.0562091544270515,0.0339869298040867,0.0117647061124444,0.0104575166478753,0.0104575166478753,0.0104575166478753,0.00815851674838344,0.0085905247965095,0.0467552397372766,0.021050691581866,0.0901960805058479,0.0470588244497776,3868.76776207214,3869.17359549882,1593.67985620831,1595.00992508797,3869.85989717224,1594.05976863753,3865,3869,1591,1594,23
9,24,NA,0,8,NA,0,16127615,1485,494,1598,1.81748067378284,0.87085990001252,1,0.441964285714286,0.153675815683292,74.3287735365241,83.2946576918352,13.6014705087354,4.08738980740059,3,38.2741940168891,36.5349198686499,-7.2809668786113,348.469999999999,0.626318009278785,1,0,1,1,18.5437914673239,24.9699354004115,98.4470621449873,125.409154728055,0.0444444455206394,0.0522875860333443,0.0156862773001194,0.024836603552103,0.968402587614479,2.92643989880077,0.0875817015767097,0.158169940114021,0.210457518696785,0.183006539940834,0.0473055904778671,0.0636988147969681,0.0662943179427524,0.0844506092444815,0.0575163438916206,0.0732026174664497,0.0248366016894579,0.0300653595477343,0.00915032718330622,0.0300653595477343,0.00955808283389211,0.027377308805931,0.0302830214707778,0.0372791065009577,0.0797385647892952,0.117320263758302,488.198467700439,491.605265921373,1601.55594062978,1601.66634703307,488.808754208754,1600.80404040404,459,490,1611,1606,24
9,25,NA,0,8,NA,0,16127615,2079,915,1998,2.7749389602149,0.929369223080895,1,0.264100609756098,0.1283282645996,113.536016060341,103.754517973918,10.770329614269,3.59394187629842,3,51.3951624366875,41.9119932835172,-45.3978367860221,451.201999999999,0.499219594188978,1,0,0,0,24.2117655333132,25.5934647470713,135.122880078852,112.247061936185,0.0470588244497776,0.0418300665915012,0.0117647089064121,0.00915032625198364,1.13354841574074,0.784072176586418,0.0836601331830025,0.11633987724781,0.206535950303078,0.134640529751778,0.0467408601029211,0.0494082331024542,0.0649941703120982,0.0539908907821957,0.0562091544270515,0.0509803928434849,0.0235294122248888,0.0209150332957506,0.0222222227603197,0.0209150332957506,0.00938056046755841,0.0150614226709093,0.0267983508513624,0.0162968398975609,0.0758169963955879,0.0614379085600376,923.216389845378,924.911423189742,1976.5016203704,1976.12595932407,924.338624338624,1976.66137566138,916,922,1988,1987,25
9,26,NA,0,8,NA,0,16127615,1412,2841,2098,1.61374856011849,0.902759942616417,1,0.47192513368984,0.266884753140737,69.914500471881,74.0945342113708,13,4.57602103338216,4,35.3464248554846,30.0733537059212,68.039871049376,257.845999999999,0.717297434594869,1,0,0,0,13.4836605610326,11.6627454571426,111.507193346508,90.1529440749437,0.0509803928434849,0.0392156876623631,0.023529414087534,0.0183006525039673,0.91161038883707,0.781150348850599,0.0941176488995552,0.0967320278286934,0.260130733251572,0.197385624051094,0.0452471830907134,0.039136729721955,0.0789711001037591,0.0638476941040678,0.0732026174664497,0.0549019612371922,0.0117647061124444,0.0209150332957506,0.0117647061124444,0.0209150332957506,0.0122878950338887,0.0120671248323439,0.0363162557889342,0.0329173254987878,0.0980392172932625,0.0810457542538643,2837.95244012581,2839.00910581479,2091.40378414309,2092.60604348541,2838.32011331445,2092.23796033994,2850,2839,2102,2085,26
9,27,NA,0,8,NA,0,16127615,8568,3118,2154,16.5913669778031,0.993940450690463,1,0.141055612261697,0.0441588324646175,596.666530699004,505.894257725861,13.3416640641263,4.12405892592375,3.60555127546399,76.044226841272,65.5855147084296,-81.0406684952505,1561.47799999999,0.349058909802004,1,0,0,0,77.575165935792,58.4065378848463,485.785637395456,312.296742093749,0.0431372560560703,0.0313725508749485,0.010457519441843,0.00522875785827637,8.20099120194434,7.77331716638955,0.0993464067578316,0.0588235333561897,0.166013076901436,0.0718954280018806,0.0433865581296376,0.032665848928885,0.0566976700975089,0.0364491995907737,0.052287582308054,0.0366013087332249,0.0143790850415826,0.0117647061124444,0.0130718955770135,0.0117647061124444,0.00882917169736879,0.00667590086788519,0.0195582853079818,0.00760860690027605,0.0666666701436043,0.0418300665915012,3111.14344259908,3111.75573754418,2332.35936139298,2332.90039243361,3110.08193277311,2340.49136321195,3098,3107,2423,2391,27
9,28,NA,0,8,NA,0,16127615,1620,2077,2223,3.33263509476517,0.899615879273327,1,0.243097238895558,0.170633824063783,107.299803070099,104.546640309481,8.94427190999916,3.31307255424599,3,55.9787231721299,46.85590496811,24.5251278664536,345.405999999999,0.461472724683094,1,0,0,0,18.5895430743694,21.667974576354,148.928109562024,104.291506748646,0.0562091544270515,0.0392156876623631,0.02875816822052,0.0183006525039673,1.24932851162928,4.52938200978528,0.105882354080677,0.138562098145485,0.316339880228043,0.176470592617989,0.0461278984475668,0.0537666862936824,0.0919309318284102,0.0643774733016336,0.0849673226475716,0.0549019612371922,0.0117647061124444,0.0209150332957506,0.0117647061124444,0.0209150332957506,0.0127667747484696,0.026940616770159,0.0462851254972436,0.0299943875765536,0.113725498318672,0.0875817015767097,2078.49925396605,2080.76837172258,2217.13433688477,2219.88738203719,2077.25432098765,2217.02962962963,2082,2105,2226,2226,28
9,29,NA,0,8,NA,0,16127615,2802,335,2278,2.7108884897825,0.925453133771048,1,0.340213695968917,0.121366867530925,129.846756223521,120.805629007923,12.0415945787923,4.0189291181484,3.60555127546399,57.3586534064811,49.1940158338094,-71.7648519867093,538.627999999998,0.544341913550267,1,0,1,1,27.7516349200159,35.5856219995767,166.964711234905,195.550333291292,0.0418300665915012,0.0496732033789158,0.00915032625198364,0.0169934630393982,2.02823752709915,1.88553692145323,0.0928104594349861,0.162091508507729,0.576470613479614,0.171241834759712,0.0441202462957328,0.0565749157385957,0.059587691375769,0.069789555064701,0.0496732033789158,0.0653594806790352,0.026143791154027,0.0222222227603197,0.00784313771873713,0.0222222227603197,0.00826629377710895,0.0267999971979631,0.0422929070474855,0.0259539519650274,0.062745101749897,0.0836601331830025,349.570509194279,350.449183150319,2251.33341944576,2253.98604911377,348.74232690935,2253.18486795146,364,359,2230,2288,29
